i;Links;Weights;BCW;CCW;Stat_Weights;p-value_Weights;Stat_BC;p-value_BC;Stat_CC;p-value_CC;Stat_DC;p-value_DC;Stat_BCW;p-value_BCW;Stat_CCW;p-value_CCW;BC;CC;DC;AD_Weights;p-value_Weights;AD_BC;p-value_BC;AD_CC;p-value_CC;AD_DC;p-value_DC;AD_BCW;p-value_BCW;AD_CCW;p-value_CCW
0;31;3609.0;0.11691086691086693;0.0029253740812691027;0.2838709677419355;0.12480616341592321;0.32142857142857145;0.11103086649998889;0.6785714285714286;1.980984405159961e-06;0.25;0.3506382141764657;0.21428571428571427;0.549366998032041;1.0;2.6148266473233464e-16;0.11080586080586081;0.2693580475802509;0.082010582010582;1.6362744437358847;0.06864670324849526;3.0343600815783685;0.018882180053003052;17.67740835341988;0.001;2.0772308635339853;0.04533994368505283;1.0903257687456434;0.11585317737524273;28.384627414309627;0.001
0;29;2570.0;0.11345136345136346;0.00390241846585749;0.22528735632183908;0.3573374255750008;0.2857142857142857;0.20527832022526032;0.6785714285714286;1.980984405159961e-06;0.17857142857142858;0.7731666610790539;0.21428571428571427;0.549366998032041;1.0;2.6148266473233464e-16;0.103988603988604;0.2828528873273356;0.07671957671957672;0.0031478816825788658;0.25;1.1955464430508773;0.10464926467551695;13.799191914277676;0.001;0.4972366808128714;0.20709075853377665;0.585426582573527;0.18980159618989925;28.424626301763077;0.001
0;34;2078.0;0.07305657305657307;0.006903342681624217;0.19019607843137254;0.5348490838083122;0.10714285714285714;0.9980060384494495;0.35714285714285715;0.05551971712876329;0.14285714285714285;0.9440858097815165;0.10714285714285714;0.9980060384494495;1.0;2.6148266473233464e-16;0.07203907203907205;0.3599018646177678;0.08994708994708997;0.22386631872425192;0.25;-1.0275981872007536;0.25;0.841374412834018;0.14760969510996746;-0.9507391125091643;0.25;-1.1357741674023465;0.25;28.795179907681593;0.001
0;27;1803.0;0.13135938135938136;0.004008980630450784;0.1;0.9939829423789934;0.21428571428571427;0.549366998032041;0.8214285714285714;9.988156664672076e-10;0.10714285714285714;0.9980060384494495;0.14285714285714285;0.9440858097815165;1.0;2.6148266473233464e-16;0.13135938135938136;0.23642939981955244;0.07142857142857141;-1.061992413368222;0.25;-0.039406225980764986;0.25;23.98520888208707;0.001;-0.5007561741161844;0.25;-0.3252781430595643;0.25;28.537422295268865;0.001
0;27;2144.0;0.13380138380138382;0.0035245590254684017;0.2037037037037037;0.5131473144056351;0.25;0.3506382141764657;0.8571428571428571;9.603996792953918e-11;0.14285714285714285;0.9440858097815165;0.17857142857142858;0.7731666610790539;1.0;2.6148266473233464e-16;0.13380138380138382;0.2333975925627101;0.07142857142857141;-0.6381521578638025;0.25;0.614437720198901;0.18444714798253836;27.212843324018294;0.001;-0.12090126869383927;0.25;0.19461945663174748;0.25;28.646051877393205;0.001
0;29;1928.0;0.10327635327635329;0.004469419352894151;0.1;0.9903835964288831;0.21428571428571427;0.549366998032041;0.6785714285714286;1.980984405159961e-06;0.17857142857142858;0.7731666610790539;0.14285714285714285;0.9440858097815165;1.0;2.6148266473233464e-16;0.10327635327635329;0.28408898636109764;0.07671957671957672;-0.9252856750606989;0.25;0.9367147560269199;0.13449566061607643;13.68022119453063;0.001;0.45230641986202713;0.21651950538427853;-0.12897750179129472;0.25;28.692462802135857;0.001
0;38;2683.0;0.09126984126984128;0.0053069859913368765;0.09298245614035087;0.993826331276829;0.2857142857142857;0.20527832022526032;0.39285714285714285;0.025624647770069564;0.35714285714285715;0.05551971712876329;0.21428571428571427;0.549366998032041;1.0;2.6148266473233464e-16;0.08689458689458693;0.3225604590249228;0.10052910052910051;-0.9308353256626941;0.25;2.372271405262945;0.03448797976197709;2.885273580246764;0.021595200558367486;5.241524817793818;0.002844272407681773;1.1844578519066267;0.10577497608516497;28.377654036738775;0.001
0;27;1918.0;0.11518111518111518;0.003668515776517458;0.1037037037037037;0.9903795332353613;0.25;0.3506382141764657;0.8214285714285714;9.988156664672076e-10;0.14285714285714285;0.9440858097815165;0.17857142857142858;0.7731666610790539;1.0;2.6148266473233464e-16;0.11518111518111518;0.2615734756893961;0.07142857142857142;-0.8944974186240076;0.25;0.3953684419786449;0.22911147838735837;19.174259830685457;0.001;-0.12090126869383927;0.25;0.008499354055680397;0.25;28.461788807602385;0.001
0;32;1918.0;0.07753357753357752;0.005940221080147285;0.14583333333333334;0.835239796286025;0.17857142857142858;0.7731666610790539;0.25;0.3506382141764657;0.14285714285714285;0.9440858097815165;0.10714285714285714;0.9980060384494495;1.0;2.6148266473233464e-16;0.0763125763125763;0.34870561795453536;0.08465608465608467;-0.6759857731378928;0.25;0.027996351078887538;0.25;-0.355980865512812;0.25;-0.1805514129770035;0.25;-0.6186010210597893;0.25;28.759644897206854;0.001
0;31;2471.0;0.12637362637362637;0.0032353487807559437;0.24516129032258063;0.26310708081479417;0.32142857142857145;0.11103086649998889;0.8214285714285714;9.988156664672076e-10;0.25;0.3506382141764657;0.21428571428571427;0.549366998032041;1.0;2.6148266473233464e-16;0.1224053724053724;0.2498772767512268;0.08201058201058202;0.4710226884070144;0.21253886902357638;2.8946244259981944;0.021413613695684168;22.131501865024887;0.001;2.3353497977584916;0.035682955284317815;1.2193808400431243;0.10227153686129772;28.194274980418804;0.001
