i;Links;Weights;BCW;CCW;Stat_Weights;p-value_Weights;Stat_BC;p-value_BC;Stat_CC;p-value_CC;Stat_DC;p-value_DC;Stat_BCW;p-value_BCW;Stat_CCW;p-value_CCW;BC;CC;DC;AD_Weights;p-value_Weights;AD_BC;p-value_BC;AD_CC;p-value_CC;AD_DC;p-value_DC;AD_BCW;p-value_BCW;AD_CCW;p-value_CCW
0;35;35.0;0.07452991452991453;0.3586059427297486;1.0;2.220446049250313e-16;0.07407407407407407;0.9999999310621962;0.2962962962962963;0.18855666321887862;0.1111111111111111;0.9973888598742788;0.18518518518518517;0.7536974563793281;1.0;1.027253325734171e-15;0.07452991452991453;0.3586059427297486;0.09971509971509972;64.67406821559838;0.001;-1.180658085554932;0.25;-0.4096195948761452;0.25;-0.9863678505337489;0.25;-0.8619808710853034;0.25;27.462700019456715;0.001
0;33;33.0;0.10450142450142451;0.2914696404444628;1.0;2.220446049250313e-16;0.2222222222222222;0.5256377612776422;0.4444444444444444;0.00889018684023524;0.1111111111111111;0.9973888598742788;0.18518518518518517;0.7536974563793281;1.0;1.027253325734171e-15;0.10450142450142451;0.2914696404444628;0.09401709401709403;61.78673238240347;0.001;-0.5806198819392288;0.25;5.570419490504814;0.002178026525196364;-0.9004041404316868;0.25;-0.5633708316000653;0.25;27.37806941025505;0.001
0;45;45.0;0.0744159544159544;0.36182387699030727;1.0;0.0;0.4444444444444444;0.00889018684023524;0.37037037037037035;0.04843826268679447;0.2222222222222222;0.5256377612776422;0.37037037037037035;0.04843826268679447;1.0;1.027253325734171e-15;0.0744159544159544;0.36182387699030727;0.12820512820512822;78.84837796568411;0.001;3.449390336432939;0.013049428042631747;0.7784735901385467;0.1569827105967792;1.5955614049948679;0.07135208811761357;3.1249143427115267;0.017410428610639114;27.507931550174124;0.001
0;26;26.0;0.15054131054131054;0.21871843453567724;1.0;3.3306690738754696e-16;0.2222222222222222;0.5256377612776422;0.8148148148148148;3.2486989151675735e-09;0.2222222222222222;0.5256377612776422;0.25925925925925924;0.3290078898658627;1.0;1.027253325734171e-15;0.15054131054131054;0.21871843453567724;0.07407407407407407;51.477946444588085;0.001;0.0573633852045969;0.25;22.97546825335366;0.001;1.75602821173631;0.06129063088980688;-0.09813372860930492;0.25;27.43227126570391;0.001
0;30;30.0;0.13515669515669518;0.239781063342571;1.0;0.0;0.2222222222222222;0.5256377612776422;0.7407407407407407;1.8192713924938412e-07;0.14814814814814814;0.9356622290518453;0.2222222222222222;0.5256377612776422;1.0;1.027253325734171e-15;0.13515669515669518;0.239781063342571;0.08547008547008549;57.4118050584667;0.001;-0.1817927004970078;0.25;18.99980689376807;0.001;-0.23669340913097045;0.25;-0.07326275583089646;0.25;27.54233549597384;0.001
0;34;34.0;0.10461538461538461;0.28882568091187094;1.0;0.0;0.2962962962962963;0.18855666321887862;0.4444444444444444;0.00889018684023524;0.14814814814814814;0.9356622290518453;0.18518518518518517;0.7536974563793281;1.0;1.027253325734171e-15;0.10461538461538461;0.28882568091187094;0.09686609686609687;63.23308408433575;0.001;0.3687144244565846;0.23526472244378294;5.932328323329639;0.0016311589747703152;-0.781797993188517;0.25;0.10253620897878153;0.25;27.27629055448834;0.001
0;40;40.0;0.08319088319088319;0.33899833274758223;1.0;0.0;0.18518518518518517;0.7536974563793281;0.18518518518518517;0.7536974563793281;0.1111111111111111;0.9973888598742788;0.18518518518518517;0.7536974563793281;1.0;1.027253325734171e-15;0.08319088319088319;0.33899833274758223;0.11396011396011398;71.80886729217859;0.001;-0.5724690076826974;0.25;-0.3970965632567406;0.25;-0.7686947678927473;0.25;-0.1057469391856589;0.25;27.216838369965156;0.001
0;41;41.0;0.08421652421652422;0.33514515262718303;1.0;0.0;0.2222222222222222;0.5256377612776422;0.14814814814814814;0.9356622290518453;0.18518518518518517;0.7536974563793281;0.2222222222222222;0.5256377612776422;1.0;1.027253325734171e-15;0.08421652421652422;0.33514515262718303;0.1168091168091168;73.22357249992456;0.001;0.06967724711254059;0.25;-0.38495140200266104;0.25;0.3150106768177552;0.25;0.3214764035770416;0.25;27.3287708498563;0.001
0;40;40.0;0.08136752136752136;0.33729709937983815;1.0;0.0;0.25925925925925924;0.3290078898658627;0.14814814814814814;0.9356622290518453;0.2222222222222222;0.5256377612776422;0.25925925925925924;0.3290078898658627;1.0;1.027253325734171e-15;0.08136752136752136;0.33729709937983815;0.11396011396011396;71.80886729217859;0.001;0.773695629019924;0.1577194753021081;-0.4579916016100154;0.25;0.8544837379592576;0.14573049586365988;1.1294613211978473;0.111547118515648;27.293209855140432;0.001
0;39;39.0;0.07464387464387465;0.3629607409120015;1.0;0.0;0.14814814814814814;0.9356622290518453;0.25925925925925924;0.3290078898658627;0.1111111111111111;0.9973888598742788;0.2222222222222222;0.5256377612776422;1.0;1.027253325734171e-15;0.07464387464387465;0.3629607409120015;0.1111111111111111;70.39038190787694;0.001;-0.7283758279644714;0.25;-0.5328997423249097;0.25;-1.0057186566639011;0.25;0.15961463880156204;0.25;27.353024489261053;0.001
1;41;41.0;0.07635327635327636;0.3552891192663309;1.0;0.0;0.2962962962962963;0.18855666321887862;0.14814814814814814;0.9356622290518453;0.18518518518518517;0.7536974563793281;0.2962962962962963;0.18855666321887862;1.0;1.027253325734171e-15;0.07635327635327636;0.3552891192663309;0.11680911680911682;73.22357249992456;0.001;1.0926987222605988;0.11558722877586529;-1.0181938521080713;0.25;0.13675699407255365;0.25;1.9270880287576162;0.05217614212047932;27.283560060429576;0.001
1;34;34.0;0.09082621082621083;0.31476192379911977;1.0;0.0;0.18518518518518517;0.7536974563793281;0.2962962962962963;0.18855666321887862;0.14814814814814814;0.9356622290518453;0.14814814814814814;0.9356622290518453;1.0;1.027253325734171e-15;0.09082621082621083;0.31476192379911977;0.09686609686609689;63.23308408433575;0.001;-0.7466885384363207;0.25;2.254347055654279;0.038458379184369285;-0.8248456191884663;0.25;-0.7192324198034612;0.25;27.419895207008086;0.001
1;41;41.0;0.07783475783475785;0.35054264658992423;1.0;0.0;0.2222222222222222;0.5256377612776422;0.18518518518518517;0.7536974563793281;0.14814814814814814;0.9356622290518453;0.25925925925925924;0.3290078898658627;1.0;1.027253325734171e-15;0.07783475783475785;0.35054264658992423;0.11680911680911682;73.22357249992456;0.001;0.3298533759711192;0.2445446903808438;-0.76944567431113;0.25;-0.2534352795844229;0.25;1.009154088444395;0.12534398439847325;27.271244233555176;0.001
1;33;33.0;0.09675213675213676;0.3020980236290847;1.0;2.220446049250313e-16;0.18518518518518517;0.7536974563793281;0.4074074074074074;0.02166982723648196;0.1111111111111111;0.9973888598742788;0.1111111111111111;0.9973888598742788;1.0;1.027253325734171e-15;0.09675213675213676;0.3020980236290847;0.09401709401709402;61.78673238240347;0.001;-0.8961860460173703;0.25;4.653926947577426;0.004627077261033481;-0.8820401794151087;0.25;-0.9929667623398647;0.25;27.479453719828562;0.001
1;32;32.0;0.09595441595441595;0.3072230507736132;1.0;4.440892098500626e-16;0.14814814814814814;0.9356622290518453;0.37037037037037035;0.04843826268679447;0.1111111111111111;0.9973888598742788;0.07407407407407407;0.9999999310621962;1.0;1.027253325734171e-15;0.09595441595441595;0.3072230507736132;0.09116809116809117;60.334662967546556;0.001;-1.0297494322809992;0.25;2.970405066702347;0.019999575842843783;-0.7101477707089504;0.25;-1.179184522213294;0.25;27.408296894547192;0.001
1;41;41.0;0.06928774928774929;0.3771469319661441;1.0;0.0;0.2962962962962963;0.18855666321887862;0.37037037037037035;0.04843826268679447;0.18518518518518517;0.7536974563793281;0.3333333333333333;0.09956245106093345;1.0;1.027253325734171e-15;0.06928774928774929;0.3771469319661441;0.11680911680911683;73.22357249992456;0.001;1.4303723729608278;0.08351934172944933;0.8345598123214256;0.14859647626210057;0.17673944010084447;0.25;2.7227531028542056;0.025021675366418465;27.2892764273588;0.001
1;29;29.0;0.11749287749287751;0.2665513356928112;1.0;6.661338147750939e-16;0.18518518518518517;0.7536974563793281;0.6666666666666666;5.462867709127339e-06;0.18518518518518517;0.7536974563793281;0.14814814814814814;0.9356622290518453;1.0;1.027253325734171e-15;0.11749287749287751;0.2665513356928112;0.0826210826210826;55.94013848094276;0.001;-0.6490037039767264;0.25;12.139804911096974;0.001;0.6879491185228476;0.17156961587145172;-0.9646492243905324;0.25;27.324406990705963;0.001
1;32;32.0;0.0997150997150997;0.2965193542465595;1.0;4.440892098500626e-16;0.2222222222222222;0.5256377612776422;0.4074074074074074;0.02166982723648196;0.18518518518518517;0.7536974563793281;0.18518518518518517;0.7536974563793281;1.0;1.027253325734171e-15;0.0997150997150997;0.2965193542465595;0.09116809116809116;60.334662967546556;0.001;-0.20243057237556372;0.25;4.919865549356777;0.0037066634767114574;-0.6063809140479256;0.25;-0.05662321112711854;0.25;27.2434722970502;0.001
1;46;46.0;0.06336182336182336;0.3979350166926333;1.0;0.0;0.14814814814814814;0.9356622290518453;0.4074074074074074;0.02166982723648196;0.18518518518518517;0.7536974563793281;0.18518518518518517;0.7536974563793281;1.0;1.027253325734171e-15;0.06336182336182336;0.3979350166926333;0.13105413105413108;80.24691083780489;0.001;-0.6497379853367423;0.25;3.724824507703004;0.010247196198960569;-0.2005319347215278;0.25;0.09474342015497912;0.25;27.297704633873725;0.001
1;30;30.0;0.10564102564102563;0.28537518498085224;1.0;0.0;0.14814814814814814;0.9356622290518453;0.5185185185185185;0.0011383775864635356;0.14814814814814814;0.9356622290518453;0.14814814814814814;0.9356622290518453;1.0;1.027253325734171e-15;0.10564102564102563;0.28537518498085224;0.08547008547008549;57.4118050584667;0.001;-0.9382408411622606;0.25;8.927389084365528;0.001;-0.2536684207239026;0.25;-0.9056915196667877;0.25;27.330737518744375;0.001
2;44;44.0;0.0694017094017094;0.38051454354265896;1.0;0.0;0.14814814814814814;0.9356622290518453;0.3333333333333333;0.09956245106093345;0.14814814814814814;0.9356622290518453;0.2222222222222222;0.5256377612776422;1.0;1.027253325734171e-15;0.0694017094017094;0.38051454354265896;0.12535612535612536;77.44693317838721;0.001;-0.38883846508536585;0.25;0.9552191103305651;0.13209382310967957;-0.7939771754062329;0.25;0.504078689419135;0.2056927446790013;27.485802136169028;0.001
2;38;38.0;0.07669515669515671;0.3532463984282209;1.0;2.9016539599915025e-22;0.2962962962962963;0.18855666321887862;0.2222222222222222;0.5256377612776422;0.1111111111111111;0.9973888598742788;0.25925925925925924;0.3290078898658627;1.0;1.027253325734171e-15;0.07669515669515671;0.3532463984282209;0.10826210826210826;68.96790123349979;0.001;0.5191530005137244;0.20264707121150705;-0.6665138389218421;0.25;-0.7866355760479353;0.25;1.1566132043410875;0.10865757433601816;27.321033246787177;0.001
2;32;32.0;0.10849002849002849;0.2841100228854312;1.0;4.440892098500626e-16;0.18518518518518517;0.7536974563793281;0.48148148148148145;0.00333382007458774;0.14814814814814814;0.9356622290518453;0.18518518518518517;0.7536974563793281;1.0;1.027253325734171e-15;0.10849002849002849;0.2841100228854312;0.09116809116809117;60.334662967546556;0.001;-0.7208721629671616;0.25;7.249470639923949;0.001;-0.5993217103794501;0.25;-0.6158791475339321;0.25;27.34648558443481;0.001
2;33;33.0;0.10336182336182335;0.293875638324282;1.0;2.220446049250313e-16;0.18518518518518517;0.7536974563793281;0.4074074074074074;0.02166982723648196;0.1111111111111111;0.9973888598742788;0.14814814814814814;0.9356622290518453;1.0;1.027253325734171e-15;0.10336182336182335;0.293875638324282;0.09401709401709402;61.78673238240347;0.001;-0.6926489984139134;0.25;4.035035800007526;0.007830663518184322;-0.8491657303396165;0.25;-0.47006321621343217;0.25;27.28472584350598;0.001
2;32;32.0;0.1060968660968661;0.28445947384148884;1.0;4.440892098500626e-16;0.25925925925925924;0.3290078898658627;0.48148148148148145;0.00333382007458774;0.14814814814814814;0.9356622290518453;0.14814814814814814;0.9356622290518453;1.0;1.027253325734171e-15;0.1060968660968661;0.28445947384148884;0.09116809116809117;60.334662967546556;0.001;-0.5352952533978552;0.25;7.631025880567357;0.001;-0.6853508645364678;0.25;-0.40228321710102793;0.25;27.260482119165243;0.001
2;29;29.0;0.10552706552706553;0.2849689301357705;1.0;6.661338147750939e-16;0.14814814814814814;0.9356622290518453;0.5185185185185185;0.0011383775864635356;0.14814814814814814;0.9356622290518453;0.14814814814814814;0.9356622290518453;1.0;1.027253325734171e-15;0.10552706552706553;0.2849689301357705;0.0826210826210826;55.94013848094276;0.001;-1.0099008881846254;0.25;8.667259490630615;0.001;0.16072503634509724;0.25;-0.8892334256543736;0.25;27.383056990497483;0.001
